Access_ID,Date,AccountMng_Pages,AccountMng_Duration,FAQ_Pages,FAQ_Duration,Product_Pages,Product_Duration,GoogleAnalytics_BounceRate,GoogleAnalytics_ExitRate,GoogleAnalytics_PageValue,OS,Browser,Country,Type_of_Traffic,Type_of_Visitor,Buy
119444824,29-May-20,2,738,0,0,26,1840.6667,0.008,0.042,0,Windows,2,Italy,13,Returner,0
119787904,5-Dec-20,1,0,0,0,2,66.5,0,0.1,0,Windows,2,United Kingdom,2,Returner,0
119816247,26-May-20,0,0,0,0,15,450.2,0,0.0219,0,Windows,2,Italy,2,Returner,0
120013722,19-Dec-20,4,49,0,0,17,283.7917,0,0.031,0,Windows,2,Portugal,13,Returner,0
120046953,14-Nov-20,0,0,3,45.5,117,3228.5021,0.0059,0.019,0,Android,2,Portugal,2,Returner,0
120090520,12-Dec-20,4,302,0,0,29,675.375,0,0.0013,0,Windows,2,Portugal,6,Returner,0
120202723,25-Nov-20,0,0,0,0,17,1032.9,0,0.0133,0,Windows,4,Portugal,2,Returner,0
120352350,4-May-20,6,312,1,11,92,2710.5702,0.0168,0.0264,0,Windows,2,Brazil,3,Returner,0
120365048,24-May-20,3,73.5,3,171,76,2208.7881,0,0.0048,3.2003,iOS,1,Italy,2,Returner,0
120562504,27-Sep-20,2,15,0,0,11,223.4667,0,0.0286,0,Windows,2,Spain,6,New_Access,1
120651294,25-Nov-20,11,752.3833,3,14,108,4575.4776,0.0169,0.0261,3.4014,Android,1,Portugal,2,Returner,0
120677760,4-Dec-20,1,46.5,0,0,22,578.8106,0.0095,0.0402,0,Android,1,France,2,Returner,0
120689327,5-May-20,1,11.5,0,0,22,683.0525,0.02,0.0513,0,MacOSX,3,Switzerland,3,Returner,0
120765041,10-Mar-20,1,26,0,0,16,638.8333,0,0.0125,20.2616,Windows,4,France,2,New_Access,0
120771816,10-May-20,8,820.8,1,29.5,59,1609.3139,0.0104,0.0308,12.4403,Windows,4,Brazil,2,Returner,0
120790785,2-May-20,0,0,2,43,25,1053.081,0,0.0198,6.783,Windows,4,Switzerland,4,Returner,0
120803188,24-Aug-20,3,102.8,0,0,25,1109.2333,0,0.0017,61.3049,Windows,2,Other,5,New_Access,1
120827080,30-May-20,7,160.3333,0,0,31,590.5167,0.0052,0.0097,0,Android,1,Portugal,4,Returner,0
120885085,24-Mar-20,6,125.5,0,0,19,1409.4167,0.0025,0.0237,0,Android,8,Spain,2,Returner,0
120885538,22-Nov-20,4,81.5,0,0,93,2773.0109,0.0118,0.0176,0,MacOSX,2,Spain,3,Returner,0
120957773,26-May-20,0,0,0,0,8,240,0,0.0286,58.788,Windows,2,Spain,2,New_Access,1
120960696,31-May-20,0,0,0,0,7,61.3333,0.0143,0.0686,0,Android,2,Portugal,2,Returner,0
120966742,4-Nov-20,6,57,0,0,80,1982.8845,0.0076,0.0335,0,Windows,6,Other,1,Returner,0
121071676,3-May-20,8,176.6667,2,153,27,880.8,0.0073,0.0202,8.5453,Android,1,France,2,Returner,1
121131487,13-Jul-20,0,0,0,0,15,598.6,0,0.0333,0,Windows,2,Portugal,2,Returner,0
121227565,20-Nov-20,3,60.25,0,0,8,131.5833,0.02,0.0133,0,MacOSX,2,Portugal,2,New_Access,0
121277818,23-Nov-20,0,0,0,0,6,203,0,0.0333,0,iOS,1,France,3,Returner,0
121280698,11-Feb-20,0,0,0,0,18,902,0,0.0074,0,Windows,7,France,4,Returner,0
121347257,15-Mar-20,2,98.25,0,0,10,303.25,0,0.0111,0,MacOSX,2,France,2,New_Access,0
121348457,1-Feb-20,0,0,0,0,2,64,0,0.1,0,Windows,2,Portugal,2,Returner,0
121452279,19-May-20,2,10,1,17,21,1647.5,0,0.013,0,Windows,2,Brazil,4,Returner,0
121608650,19-May-20,4,56.6667,0,0,21,797.2952,0,0.0199,0,Android,1,Spain,2,Returner,0
121625410,17-May-20,0,0,0,0,5,109,0.08,0.1,0,MacOSX,2,Spain,3,Returner,0
121635510,5-Dec-20,1,12,2,39.5,23,488.75,0,0.0153,0,Windows,2,Portugal,1,Returner,0
121685038,18-Aug-20,0,0,0,0,14,390.9,0.0133,0.0667,0,Windows,2,Other,3,Returner,0
121691303,14-Nov-20,0,0,0,0,231,11246.1338,0.0017,0.01,0,Windows,2,Spain,2,Returner,0
121709308,23-May-20,0,0,0,0,24,805,0,0.0087,53.988,Windows,2,Portugal,2,New_Access,1
121786934,13-Mar-20,7,606,1,33,26,631.4583,0,0.0071,0,Android,1,Italy,2,Returner,0
121818737,23-Nov-20,1,0,3,82,120,2895.1298,0.0016,0.0058,16.9632,Android,2,Portugal,11,Returner,1
121957890,12-May-20,9,779.3557,4,163.6667,75,13430.9761,0.0029,0.032,16.1633,Windows,2,France,13,Returner,1
122008033,18-Mar-20,6,573.5,1,0,33,1946.9429,0.0059,0.0206,0,MacOSX,2,Spain,2,Returner,0
122098555,30-Dec-20,5,116,0,0,31,1350.2583,0.0129,0.0239,0,MacOSX,2,Germany,2,Returner,0
122137371,7-Dec-20,0,0,0,0,11,205.75,0.0182,0.0364,0,iOS,1,Germany,2,Returner,0
122153619,9-May-20,0,0,0,0,3,60,0,0.0667,0,Windows,2,Italy,2,Returner,0
122249184,7-Nov-20,0,0,0,0,8,883.9333,0,0.0143,0,Android,1,Portugal,4,New_Access,0
122306157,28-Mar-20,7,196,3,138.5,11,227.5,0,0.0067,0,MacOSX,2,Switzerland,8,New_Access,0
122356254,31-Mar-20,13,241.7667,0,0,12,255.3,0.002,0.0367,0,Windows,2,Germany,2,Returner,0
122356403,24-May-20,0,0,0,0,7,210,0,0.0571,0,Android,1,Other,4,Returner,0
122437676,8-Mar-20,6,153.5,0,0,34,1048.4921,0.0116,0.0322,0,Windows,6,Portugal,1,Returner,0
122604598,18-May-20,2,33,0,0,22,460.6667,0,0.025,0,MacOSX,2,Spain,1,Returner,0
122751482,16-Mar-20,0,0,0,0,2,0,0.2,0.2,0,Android,2,Portugal,1,Returner,0
122783561,9-Jun-20,7,81.5,0,0,56,857.7355,0,0.0143,0,MacOSX,2,Portugal,4,Returner,0
123002874,7-Nov-20,11,293.6222,2,42.2,64,1831.9422,0,0.0152,16.3516,Windows,5,Spain,4,Returner,0
123019079,23-Oct-20,1,3,0,0,24,342,0.024,0.048,0,Windows,2,Portugal,1,Returner,0
123105569,21-Dec-20,0,0,0,0,13,223.4167,0,0.0231,0,Windows,4,Portugal,2,Returner,0
123176734,25-Dec-20,0,0,0,0,8,427.75,0,0.0125,0,iOS,2,Portugal,2,New_Access,0
123313914,7-Mar-20,9,324.3,4,205,71,2816.4388,0,0.0027,0,Windows,2,Portugal,8,New_Access,0
123493742,8-Oct-20,0,0,5,924,45,3198.1867,0.004,0.0164,32.4177,Windows,6,Brazil,2,Returner,1
123512976,13-Dec-20,0,0,0,0,26,955.375,0,0.0083,0,Windows,2,Italy,2,New_Access,0
123535396,29-Nov-20,2,13.875,0,0,26,1939.156,0.0065,0.0264,24.6998,MacOSX,2,Portugal,2,Returner,0
123598255,30-Dec-20,3,118,0,0,2,96.25,0,0.025,0,Ubuntu,13,United Kingdom,15,Other,0
123772103,19-Nov-20,5,91.3167,0,0,29,1352.9767,0.0113,0.0245,7.9135,Android,1,Other,1,Returner,0
123775561,15-Dec-20,1,64.5,0,0,41,961.25,0.0025,0.0207,0,Windows,2,Portugal,2,New_Access,0
123824492,5-Mar-20,1,38,0,0,23,1483.6,0.0229,0.0384,7.103,MacOSX,2,Other,1,Returner,1
123939585,2-Feb-20,0,0,0,0,11,316.6667,0,0.0273,0,Windows,2,France,1,Returner,0
123956916,11-May-20,15,641.5357,3,298.6667,13,798.5357,0,0.0116,0,MacOSX,2,France,4,Returner,0
124030972,25-Sep-20,1,5.0667,0,0,32,441.6045,0,0.0063,0,Windows,2,Other,3,New_Access,0
124033764,29-Nov-20,0,0,0,0,96,5947.9712,0.0125,0.0283,0,Windows,2,Portugal,1,Returner,1
124049980,15-Dec-20,0,0,0,0,13,173.25,0.0462,0.0615,0,Windows,2,Spain,1,Returner,0
124097047,25-Nov-20,2,75,0,0,26,2058.3,0,0.0125,8.5245,Android,1,United Kingdom,8,New_Access,1
124205088,3-Oct-20,0,0,0,0,1,0,0.2,0.2,0,Android,1,Germany,1,Returner,0
124234874,18-Nov-20,0,0,0,0,10,273.75,0.02,0.0533,0,Android,1,France,8,Returner,1
124242184,18-Dec-20,1,54.5,2,132.5,14,516.5,0.0176,0.0431,18.7164,Windows,2,Spain,1,Returner,0
124289527,7-May-20,0,0,0,0,1,0,0.2,0.2,0,Windows,4,Brazil,3,Returner,0
124391990,10-Dec-20,3,67.75,0,0,2,19.25,0.04,0.0533,0,Android,1,Spain,15,New_Access,1
124726063,20-Aug-20,8,166.46,1,25.2,47,981.6014,0.0073,0.0068,0,Android,1,Portugal,3,Returner,0
124821916,28-Dec-20,2,229.5,0,0,31,1909.2321,0.0125,0.0344,17.1525,Windows,2,Spain,8,Returner,1
124856705,23-Nov-20,0,0,0,0,10,198.75,0,0.04,0,Windows,2,Spain,15,Returner,0
124884738,9-Dec-20,2,35.5,0,0,29,3296.65,0.0097,0.0219,18.2506,iOS,2,United Kingdom,8,Returner,0
124950059,9-Nov-20,4,106,0,0,6,180.4167,0,0.025,0,MacOSX,6,Spain,2,New_Access,0
125143289,13-Sep-20,2,43.4,2,16.2,31,1279.8067,0.0069,0.0295,0,Android,1,Spain,2,Returner,0
125155682,25-Nov-20,9,328.75,0,0,108,2793.7331,0.0019,0.0192,0,Windows,2,Portugal,3,Returner,1
125354876,21-Dec-20,0,0,0,0,8,284.5,0,0.025,0,Windows,2,Spain,1,Returner,0
125416179,20-Mar-20,0,0,0,0,32,827.6462,0,0.0006,54.6763,Windows,2,Italy,2,Returner,1
125426058,13-May-20,3,90,0,0,4,126,0,0.0143,0,Windows,2,Other,5,New_Access,0
125683026,3-Mar-20,5,710.3333,0,0,23,7533.2727,0,0.0074,0,Windows,2,Portugal,2,Returner,0
126003328,16-May-20,0,0,0,0,8,358,0.05,0.075,0,Android,1,Portugal,2,Returner,0
126009213,12-Dec-20,3,23.1667,0,0,12,122.225,0,0.0143,0,Windows,2,United Kingdom,2,New_Access,0
126017871,24-Feb-20,0,0,0,0,3,1038,0,0.0333,0,Windows,2,Portugal,1,Returner,0
126043132,30-May-20,4,75,0,0,16,252,0,0.0044,0,Windows,2,Brazil,4,New_Access,0
126296819,21-Jul-20,4,45.4,0,0,14,339,0,0.0105,0,Windows,2,Portugal,5,New_Access,0
126423153,13-May-20,1,22,0,0,2,5,0,0.0667,0,Windows,2,Spain,4,Returner,0
126463649,3-Aug-20,4,71.4,0,0,14,449.4,0.03,0.0767,0,Android,1,Portugal,3,Returner,0
126524831,16-Mar-20,0,0,0,0,16,1027.6571,0.0125,0.0188,0,Android,1,Portugal,3,Returner,0
126531204,2-May-20,2,100,1,12,44,1373.95,0,0.0045,0,Android,1,France,2,New_Access,0
126664702,16-Nov-20,1,0,0,0,30,1732.0667,0.0258,0.0508,13.1349,Windows,2,United Kingdom,10,Returner,0
126734217,13-Sep-20,10,215.2445,2,245.1714,101,3558.5769,0.0086,0.012,30.8723,MacOSX,2,Portugal,2,Returner,1
126784669,12-May-20,0,0,0,0,1,0,0.2,0.2,0,Windows,2,France,1,Returner,0
126788039,4-May-20,0,0,0,0,11,482.6667,0,0.02,22.738,Android,1,Other,2,New_Access,1
126812498,27-May-20,5,505,0,0,85,2197.1952,0.015,0.0294,13.7736,Windows,2,Portugal,2,Returner,0
126951454,2-Sep-20,3,64.4,0,0,5,47.3,0,0.0222,45.8283,Windows,2,Portugal,3,Returner,1
126958239,16-Sep-20,5,49.2,4,379,5,74.6,0,0.0182,8.3267,Windows,2,Germany,2,New_Access,0
127041940,2-Mar-20,4,62.5,1,64,56,1246.919,0.0033,0.0054,0,MacOSX,2,Portugal,3,Returner,0
127056052,21-Nov-20,3,171.375,0,0,29,1343.9464,0.0357,0.035,0,MacOSX,2,Germany,13,Returner,0
127069276,1-Jun-20,1,15.2,0,0,11,201.6333,0.0056,0.05,31.4904,Windows,2,Switzerland,2,Returner,1
127139058,26-Dec-20,8,340.9333,0,0,26,1076.8619,0,0.0149,11.9332,Android,1,Portugal,8,New_Access,0
127146190,8-Sep-20,4,601.9,0,0,41,2517.5833,0.0078,0.0139,20.5549,MacOSX,2,Portugal,1,Returner,1
127386851,16-Mar-20,0,0,0,0,5,51.25,0,0.02,0,MacOSX,2,Portugal,1,Returner,0
127393017,27-Dec-20,3,98.5,1,21.25,46,1438.1,0.0043,0.0178,27.8637,MacOSX,2,Portugal,2,Returner,0
127436311,28-Oct-20,15,182.7,0,0,60,632.25,0.0059,0.012,0,iOS,2,Portugal,3,Returner,0
127559713,3-Nov-20,0,0,0,0,5,111,0,0.04,0,Windows,2,Portugal,2,New_Access,0
127762479,30-May-20,14,578.5,2,913,31,699.5,0,0.0059,22.5889,Windows,2,Spain,4,Returner,1
127781624,24-Nov-20,0,0,1,0,2,0,0.2,0.2,0,Android,1,Portugal,12,Returner,0
127973256,9-Mar-20,0,0,0,0,3,90,0,0.0667,0,Android,2,Switzerland,10,Returner,0
127990141,3-Dec-20,2,13,0,0,13,477.5,0.0125,0.0188,0,Windows,5,Portugal,1,Returner,0
128035884,10-Dec-20,7,154,3,248.1667,34,886.4792,0,0.0051,77.8016,Windows,2,Portugal,2,New_Access,1
128065087,20-Jun-20,1,28.2,0,0,2,0,0.0667,0.1333,0,Android,8,France,3,New_Access,0
128084218,27-May-20,8,567.3571,1,122,41,2504.6996,0,0.0131,6.2111,Windows,2,Portugal,2,Returner,0
128110578,3-Mar-20,0,0,0,0,20,1117.3333,0,0.001,0,Windows,4,Italy,2,Returner,0
128136954,29-May-20,0,0,0,0,8,134,0,0.025,0,Windows,2,Portugal,2,Returner,0
128191216,23-Dec-20,0,0,0,0,14,244.75,0,0.0143,0,Windows,2,Portugal,3,Returner,0
128245813,23-Sep-20,7,216.4,0,0,37,825.205,0,0.0046,0,Windows,2,Portugal,1,Returner,0
128305750,3-Mar-20,0,0,0,0,9,329,0.0222,0.0444,0,Windows,2,Spain,1,Returner,0
128350396,6-Feb-20,2,22,0,0,25,436.5,0.008,0.024,0,Windows,4,Portugal,1,Returner,0
128359493,30-Jun-20,2,13,0,0,17,209.7,0.0235,0.0382,0,Android,1,Spain,4,Returner,0
128362164,25-May-20,0,0,0,0,27,2514.25,0,0.0067,31.4078,Windows,2,Spain,5,New_Access,1
128517736,19-Jun-20,4,291.9601,4,52.4,219,6747.4145,0.0036,0.0208,5.4089,Windows,2,Other,1,Returner,0
128528861,19-May-20,0,0,0,0,20,248.4167,0.0105,0.0337,0,Windows,2,France,13,Returner,0
128568538,16-Feb-20,0,0,0,0,1,0,0.2,0.2,0,Android,1,Portugal,3,Returner,0
128668676,15-May-20,1,19,0,0,11,501.75,0.0167,0.0333,55.485,Windows,4,Brazil,2,Returner,1
128669370,25-Sep-20,3,32,0,0,15,276.3667,0,0,55.821,Windows,4,Portugal,2,New_Access,0
128762153,5-Mar-20,0,0,0,0,21,399.8512,0,0.0239,0,MacOSX,2,Portugal,1,Returner,0
128966534,19-May-20,5,244.5,0,0,21,998.4,0.004,0.0087,41.869,MacOSX,3,Portugal,4,Returner,1
129060484,9-Jun-20,6,130,2,14.2,30,2472.24,0.0354,0.0572,0,Android,1,Spain,3,Returner,0
129070193,6-Jun-20,3,43.2,0,0,7,137,0,0.02,0,Windows,4,Other,2,New_Access,0
129078697,16-Mar-20,4,178,2,209,17,2777.6667,0,0.0091,0,MacOSX,2,Italy,1,Returner,0
129108317,15-May-20,1,2,0,0,118,4541.925,0.0131,0.0314,0,Windows,2,Portugal,15,Returner,0
129114858,13-May-20,0,0,0,0,65,624.6249,0,0.0236,0,Windows,5,Brazil,2,Returner,0
129120249,16-Mar-20,0,0,0,0,10,1010,0.0222,0.0444,0,Windows,2,Portugal,1,Returner,0
129185814,8-Nov-20,1,0,2,57.5,63,1980.2381,0,0.015,0,MacOSX,2,Portugal,2,New_Access,0
129198987,17-Nov-20,0,0,0,0,12,148.75,0.02,0.0567,0,Android,1,Portugal,3,Returner,0
129225234,26-May-20,0,0,0,0,5,162.5,0.04,0.0733,0,MacOSX,2,Portugal,3,Returner,0
129279662,3-Nov-20,8,111,0,0,32,1206.8333,0.0053,0.0145,19.2762,Windows,2,Portugal,2,Returner,1
129286632,11-May-20,0,0,0,0,33,1703.3214,0,0.0424,0,Windows,5,Spain,1,Returner,0
129478196,19-Dec-20,2,98,0,0,29,1407.375,0,0.0067,39.5944,Windows,2,Brazil,1,Returner,1
129528175,23-Nov-20,0,0,0,0,24,968.6924,0,0,106.2525,Android,1,United Kingdom,2,Returner,1
129612634,14-Dec-20,1,108,0,0,37,1209.5583,0.0167,0.0334,0,Windows,2,Portugal,1,Returner,0
129710330,10-May-20,6,313,2,0,49,2382.4286,0.0226,0.0482,5.5133,iOS,2,Portugal,4,Returner,0
129858864,3-Mar-20,0,0,0,0,3,223,0.0667,0.1333,0,Android,1,Germany,3,Returner,0
129898752,15-Jun-20,3,77.6,0,0,3,8,0.0333,0.0667,0,Windows,2,Other,2,Returner,0
129941526,8-May-20,8,114.5,0,0,36,513.4,0.0042,0.0352,16.0907,Windows,2,Portugal,3,Returner,0
130141324,15-May-20,1,0,0,0,0,0,0.2,0.2,0,MacOSX,2,Other,5,Returner,0
130189014,1-May-20,0,0,0,0,13,178.8333,0,0.0385,0,Windows,2,Portugal,2,Returner,0
130244745,25-Nov-20,0,0,0,0,30,946.5952,0.0133,0.0313,0,Windows,2,Portugal,2,Returner,0
130268900,7-May-20,7,150.5,0,0,28,549.0833,0,0.0136,2.6633,Android,1,Portugal,2,Returner,1
130303883,30-Nov-20,1,28.6667,0,0,148,3486.1944,0.0087,0.0177,0,MacOSX,2,Brazil,1,Returner,0
130399425,8-May-20,0,0,0,0,20,1722.8667,0.01,0.075,0,Windows,2,Other,1,Returner,0
130471227,5-May-20,0,0,0,0,17,248.9,0,0.0275,0,Android,1,Spain,2,Returner,0
130510667,20-Mar-20,2,24.5,0,0,22,353.1667,0.0182,0.0318,0,Windows,5,Portugal,3,Returner,0
130574351,23-Dec-20,0,0,0,0,7,267.5,0.0286,0.0643,0,Windows,2,Other,3,Returner,0
130642636,2-Dec-20,7,169.5,0,0,50,1557.9167,0.0038,0.0132,0,Android,1,Spain,2,Returner,0
130646680,1-Nov-20,0,0,0,0,51,1655.3583,0,0.0131,0,Windows,2,Portugal,2,Returner,0
130760417,25-May-20,7,92.5,0,0,48,1681.5238,0,0.017,53.988,Windows,2,France,2,Returner,0
130932416,14-Jun-20,0,0,0,0,4,159.2,0.05,0.0667,0,MacOSX,2,Switzerland,13,Returner,0
130935920,13-May-20,0,0,0,0,16,195.5,0.0125,0.0688,0,Windows,4,Spain,4,Returner,0
130996734,15-Nov-20,0,0,0,0,96,2857.7125,0.0024,0.0197,0,MacOSX,2,Portugal,6,Returner,0
131069073,2-Dec-20,0,0,0,0,40,694.0179,0.005,0.0175,0,Windows,2,Spain,2,New_Access,0
131072024,6-May-20,0,0,0,0,3,17,0.1,0.1667,0,Android,1,Spain,6,Returner,0
131099264,18-Jun-20,0,0,0,0,22,343.0333,0,0.0273,0,Windows,5,Other,1,Returner,0
131195964,26-Nov-20,0,0,0,0,1,70.5,0,0.1,0,Windows,10,Portugal,3,Returner,0
131225734,22-May-20,2,1687.5,0,0,29,3098.0333,0,0.0258,0,Windows,4,Switzerland,3,Returner,0
131274965,24-Mar-20,4,56,0,0,31,270.4917,0,0.0023,0,Windows,2,Portugal,3,Returner,0
131290113,16-Nov-20,1,15,0,0,15,691.8333,0,0.0143,59.6118,Windows,2,France,2,Returner,1
131345381,15-Nov-20,0,0,0,0,17,278.6667,0.0157,0.0427,0,MacOSX,2,Portugal,6,Returner,0
131436736,17-Dec-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Italy,3,Returner,0
131480255,7-Mar-20,3,51,0,0,14,527.375,0.0156,0.0339,0,Other,1,Other,1,Returner,0
131483348,7-Nov-20,3,155.75,1,0,62,2038.7727,0.0071,0.0255,17.6027,Windows,4,Portugal,10,Returner,0
131573676,26-Nov-20,10,779.45,0,0,39,1002.4917,0.0188,0.0338,0,MacOSX,2,Portugal,3,Returner,0
131650502,14-Nov-20,4,95.75,12,886.25,154,7838.5566,0.0038,0.0149,0,MacOSX,2,Other,2,Returner,0
131659445,9-Dec-20,0,0,0,0,1,0,0.2,0.2,0,Windows,4,Italy,1,Returner,0
131685494,26-Mar-20,0,0,0,0,2,22,0,0.1,0,Windows,2,Portugal,1,Returner,0
131739484,16-Mar-20,0,0,0,0,7,93.6667,0.0286,0.04,0,Android,1,Portugal,3,Returner,0
131799124,3-Jul-20,8,108.7,0,0,85,2651.9432,0.0009,0.0143,0.8985,Windows,2,United Kingdom,4,Returner,0
131813376,18-Nov-20,3,89,0,0,26,655.5357,0,0.0375,0,Windows,2,Brazil,1,Returner,0
131895304,18-Dec-20,0,0,0,0,28,1107.9226,0.0148,0.0099,226.6777,Ubuntu,13,United Kingdom,15,Other,1
132387773,30-Nov-20,10,137.5,1,32.5,145,6165.8788,0.0013,0.0208,0,Windows,2,Other,2,Returner,1
132459386,8-Nov-20,3,208,0,0,16,1037.8194,0.0208,0.0281,0,Android,1,Portugal,8,Returner,0
132519661,5-May-20,1,24,0,0,15,496.75,0,0.0063,115.4863,Windows,2,Spain,2,Returner,1
132714683,24-May-20,1,10,0,0,11,1066,0.02,0.04,0,Windows,2,Portugal,2,Returner,0
132716837,25-Nov-20,4,72.5,0,0,28,1248.0583,0.0141,0.0245,0,Windows,6,Brazil,2,Returner,0
132804297,22-Mar-20,0,0,0,0,15,872.8333,0,0.0267,0,Windows,2,France,3,Returner,0
132903420,2-Jul-20,0,0,0,0,30,717.4667,0.0067,0.02,0,Windows,5,Portugal,3,Returner,0
132917643,23-Dec-20,4,34.8333,2,33.75,32,929.0833,0.0057,0.0162,34.2943,Windows,2,Portugal,2,New_Access,1
132928987,16-Nov-20,0,0,0,0,23,338.5833,0,0.0087,0,MacOSX,2,Portugal,10,Returner,0
132949159,13-Nov-20,3,726,0,0,47,3993.8333,0.002,0.0432,0,Windows,2,United Kingdom,2,Returner,0
133015075,10-May-20,4,204.5,0,0,12,159,0,0.0267,0,Android,1,Brazil,2,New_Access,0
133040780,11-Nov-20,0,0,0,0,3,98,0,0.0667,0,iOS,1,Other,2,Returner,0
133128375,11-Dec-20,8,164.5833,1,880.25,62,2587.1506,0.0083,0.0132,0,Android,2,Italy,2,Returner,0
133138729,24-Mar-20,1,19,0,0,22,525.2667,0,0.0077,0,MacOSX,2,Italy,1,Returner,0
133205116,8-Aug-20,1,52.4,0,0,16,176.1,0,0.0118,0,Android,1,Portugal,5,Returner,0
133211684,12-Dec-20,9,183.3,2,34,45,2904.9223,0,0.0119,0,Android,1,Portugal,8,Returner,0
133262421,9-Dec-20,2,77.5,1,17,46,1066.5667,0.0043,0.0191,51.0031,MacOSX,2,Brazil,10,Returner,1
133377161,8-Dec-20,6,214,0,0,27,830.1042,0,0.0214,0,Android,1,France,2,Returner,0
133430630,31-Oct-20,2,303.2,0,0,13,181.0667,0,0.0167,0,Android,1,Spain,2,Returner,0
133447755,28-Mar-20,0,0,0,0,44,1112,0,0.0068,0,iOS,1,Brazil,3,Returner,0
133536169,8-May-20,0,0,0,0,21,830,0.0524,0.1,0,Windows,2,Spain,1,Returner,0
133593122,23-Sep-20,6,113,0,0,18,359.4,0.0083,0.05,0,Windows,2,Spain,1,Returner,0
133626903,3-Nov-20,0,0,0,0,11,194.5,0.0364,0.0455,0,Windows,10,Spain,1,Returner,0
133732308,21-Mar-20,1,47,0,0,5,388,0,0.04,31.188,Android,1,Italy,3,Returner,1
133735294,5-Nov-20,5,80.6667,2,278.25,4,233.375,0.0222,0.02,0,Android,1,Portugal,2,Returner,0
133771460,29-Nov-20,0,0,0,0,3,255,0,0.0667,0,Windows,5,Germany,3,Returner,0
133823288,1-Mar-20,2,147,0,0,2,35,0,0.05,0,Windows,2,Portugal,2,New_Access,0
133934291,5-Mar-20,0,0,0,0,1,0,0.2,0.2,0,Windows,2,Portugal,1,Returner,0
133968368,1-Mar-20,3,18.75,0,0,7,68.75,0,0.025,0,Windows,2,Switzerland,2,New_Access,0
134082677,3-Mar-20,0,0,0,0,1,0,0.2,0.2,0,Windows,2,Portugal,1,Returner,0
134118183,15-Mar-20,0,0,0,0,4,22,0.05,0.1,0,Windows,4,Other,3,Returner,0
134195747,9-Nov-20,0,0,0,0,72,2304.15,0.0085,0.0204,3.1782,MacOSX,2,Portugal,2,Returner,1
134237519,8-Jul-20,1,99.8,0,0,110,2056.4886,0,0.0049,0,Windows,2,Portugal,1,Returner,0
134254519,25-Oct-20,2,74.4,0,0,42,1481.8667,0.0048,0.0048,44.7361,Windows,2,Italy,2,New_Access,1
134293558,26-Mar-20,1,51,2,117.2857,15,969.1024,0.0059,0.0089,0,MacOSX,3,Portugal,2,Returner,0
134295178,25-May-20,0,0,0,0,1,0,0.2,0.2,0,iOS,1,Portugal,3,Returner,0
134396625,22-May-20,0,0,0,0,1,0,0.2,0.2,0,Windows,2,United Kingdom,3,Returner,0
134821325,23-Dec-20,5,179.5,1,43.5,12,482.75,0,0.0077,0,Windows,2,Brazil,2,Returner,0
134851145,17-Sep-20,1,22.2,0,0,43,1257.9,0.0095,0.0206,0,Windows,4,Portugal,3,Returner,0
134870666,23-Dec-20,2,334.5,2,29,17,939.0833,0,0.0225,18.223,Windows,2,Portugal,6,Returner,1
135011432,16-Oct-20,4,95.8,2,35.7,14,380.2667,0,0.0111,0,Windows,4,Italy,2,New_Access,0
135023044,12-May-20,0,0,0,0,3,13,0.0667,0.1333,0,MacOSX,2,Spain,3,Returner,0
135051021,20-Nov-20,0,0,0,0,3,0,0.2,0.2,0,Android,1,Other,6,Returner,0
135098391,29-May-20,0,0,0,0,14,1539,0.0154,0.0308,0,Windows,10,France,2,Returner,0
135188993,2-Mar-20,1,0,0,0,17,1314.25,0.0458,0.1,0,Windows,2,Italy,1,Returner,0
135245330,29-May-20,7,215.2,0,0,119,4749.2404,0.0158,0.0318,1.1641,MacOSX,2,Other,6,Returner,0
135452439,3-May-20,0,0,0,0,29,1137.1667,0,0.0071,22.2746,Android,8,Portugal,11,Returner,1
135564303,25-Nov-20,0,0,0,0,5,404.5,0,0.05,0,Windows,2,Portugal,13,Returner,0
135572577,29-Jul-20,4,103,0,0,32,1092.1833,0,0.0063,0,Windows,2,Other,1,Returner,0
135606641,16-Nov-20,10,260.25,0,0,31,1694.3333,0.0171,0.039,15.1085,Windows,2,Brazil,3,Returner,0
135747103,16-Dec-20,0,0,0,0,17,1731.625,0,0.0353,0,Windows,2,Portugal,3,Returner,0
135769467,16-Dec-20,6,221.8333,1,51.5,39,841.7833,0.0054,0.0176,0,Android,2,Germany,1,Returner,0
135798356,15-May-20,0,0,0,0,6,186,0,0.0722,0,Android,1,Germany,3,Returner,0
135833752,9-Mar-20,4,120.5,0,0,66,3960.6462,0.0029,0.0137,0,Windows,4,Portugal,1,Returner,0
135884405,20-Mar-20,4,73.5,0,0,24,663.4667,0.0026,0.0044,0,MacOSX,2,Portugal,1,Returner,0
135938138,19-Nov-20,0,0,0,0,1,0,0.2,0.2,0,Ubuntu,13,United Kingdom,15,Other,0
135995673,11-May-20,0,0,0,0,14,310,0.0286,0.0643,0,Windows,4,Portugal,3,Returner,0
136047816,3-May-20,0,0,0,0,4,880,0,0.05,0,Windows,2,Italy,1,Returner,0
136110419,5-Mar-20,0,0,0,0,48,3644.7524,0,0.0167,18.21,Windows,2,Italy,2,Returner,0
136115483,2-Nov-20,0,0,0,0,10,426.5,0,0.02,0,Windows,2,Portugal,2,New_Access,0
